Title,Rating,Level,Language,Price,URL,Image,Description,Platform,Certificate,Duration,Learning_Type,Enrolled,Reviews,Last_Updated,Category,Instructors
Introduction to Spreadsheets and Models,4.2,5 hours (approximately),Taught in English,,https://www.coursera.org/learn/wharton-introduction-spreadsheets-models,,Skills you'll gainMonte Carlo MethodMicrosoft ExcelLinear Programming (LP)Solver,coursera,Assessments,Flexible schedule,Course,"113,228","(3,747 reviews)",None,Business,Don Huesman
Engineering Project Management Specialization,4.8,Beginner level,Taught in English,,https://www.coursera.org/specializations/engineering-project-management,,Skills you'll gainScheduleProject ManagementProcurementEarned Value Management (EVMT)Planning,coursera,,2 months at 10 hours a week,Course,"58,923","(3,124 reviews)",None,Business,Kazimir Karwowski
Excel/VBA for Creative Problem Solving Specialization,4.8,Beginner level,Taught in English,,https://www.coursera.org/specializations/excel-vba-creative-problem-solving,,Skills you'll gainMicrosoft Excel VbaComputer ProgrammingProblem SolvingArrays,coursera,,1 months at 10 hours a week,Course,"67,632","(3,683 reviews)",None,Computer Science,Charlie Nuttelman
Immunology: The Immune System and its Failures Specialization,4.7,Intermediate level,Taught in English,,https://www.coursera.org/specializations/immunology-the-immune-system-and-its-failures,,"What you'll learnYou will learn central concepts in human immunology and advanced topics from cutting-edge research relating to clinical disease of the immune system.You will link this knowledge to everyday relevant immunological manifestations (autoimmunity, defense against infectious diseases, tumor immunology).",coursera,,1 months at 10 hours a week,Course,"4,000",(138 reviews),None,Health,Sophie Rutschmann
"Introduction to Biology: Ecology, Evolution, & Biodiversity Specialization",4.9,Beginner level,Taught in English,,https://www.coursera.org/specializations/introduction-to-biology,,Skills you'll gainRecording observationsEcosystem ModelExamining ideasInterpreting phylogenetic treesInspecting specimensResearching scientific articlesIdentifying speciesInterdisciplinary thinkingCommunicating scientific ideasConcept mapping and visualizationView all skills,coursera,,4 months at 3 hours a week,Course,"3,598",(74 reviews),None,Browse,Scott Solomon
Getting Started with Power BI Desktop,4.7,2 hours,Taught in English,,https://www.coursera.org/projects/power-bi-desktop,,What you'll learnImport and Transform Data with Power BI DesktopVisualize Data with Power BI Desktop,coursera,,No downloads or installation required,Course,"101,069",Recommended experience,None,Business,Amit Yadav
Professionalism in Allied Health,4.8,Beginner level,Taught in English,,https://www.coursera.org/learn/professionalism-allied-health,,"What you'll learnGain an understanding of the expectations of an allied healthcare professional in the workplaceDevelop and exercise emotional intelligence, self-management, and interpersonal skillsBuild and improve internal and external communication skills with all exchangesEnhance the patient care experience with successful interactions and patient satisfaction",coursera,Assessments,8 hours (approximately),Course,"11,517",(180 reviews),None,Personal Development,Jennifer Zabel
The Art of Visual Storytelling Specialization,4.7,Beginner level,Taught in English,,https://www.coursera.org/specializations/the-art-of-visual-storytelling,,"What you'll learnCreate a proposal for a video project that includes specific elements of production.Understand visual storytelling structure.Shoot video that meets standards of sequencing, composition, focus and exposure.Edit footage with matching action, seamless cuts, and properly mixed audio.",coursera,,2 months at 10 hours a week,Course,"5,814",(54 reviews),None,Personal Development,Paul Daugherty
Supply Chain Analytics Specialization,4.6,Beginner level,Taught in English,,https://www.coursera.org/specializations/supply-chain-analytics,,"What you'll learnUnderstand the pain points of a supply chain and how analytics may relieve them.See supply chain + analytics job opportunities and requirement, and make data-driven career decisions.Discover and prioritize problems for enterprises in a competitive environment.Plan for demand and supply, and design effective logistics strategies for large-scale distribution systems.",coursera,Recently updated!,1 months at 10 hours a week,Course,"3,057","(1,031 reviews)",None,Business,Yao Zhao
Healthcare Law Specialization,4.8,Intermediate level,Taught in English,,https://www.coursera.org/specializations/healthcare-law,,"What you'll learnLearn the fundamentals of U.S. Healthcare LawLearn how HIPAA operates and how to implement privacy best practices within your organizationUnderstand how large multinational companies use intellectual property to create, protect, and distribute valuable innovationsDescribe how different countries address the healthcare needs of their populations",coursera,,1 months at 10 hours a week,Course,"8,035",(386 reviews),None,Health,R. Polk Wagner
Sports Performance Analytics Specialization,4.5,Intermediate level,Taught in English,,https://www.coursera.org/specializations/sports-analytics,,"What you'll learnUnderstand how to construct predictive models to anticipate team and player performance.Understand the science behind athlete performance and game prediction.Engage in a practical way to apply their Python, statistics, or predictive modeling skills.",coursera,,4 months at 10 hours a week,Course,"12,317",(195 reviews),None,Data Science,Stefan Szymanski
Good with Words: Writing and Editing Specialization,4.7,Beginner level,Taught in English,,https://www.coursera.org/specializations/good-with-words,,What you'll learnCreative ways to use syntaxTechniques for adding nuance to your sentences and slogansTips to help you punctuate and paragraph like a professionalHabits needed to complete both short-term and long-term projects,coursera,,2 months at 10 hours a week,Course,"66,105","(1,890 reviews)",None,Personal Development,Patrick Barry
Electronic Music Production Specialization,4.8,Intermediate level,Taught in English,,https://www.coursera.org/specializations/electronic-music-production,,"What you'll learnThe nature of sound and how natural sound is transformed into an electronic signal that we can recordHow to record, edit, and mix live instruments and MIDI in Ableton LiveHow to create custom sounds using a synthesizer and how to integrate those custom sounds for your musical compositionsHow to record, edit, mix, and add effects to vocal tracks for your electronic music productions",coursera,,1 months at 10 hours a week,Course,"16,889",(519 reviews),None,Arts and Humanities,Erin Barra
Advanced Digital Transformation Specialization,4.4,Intermediate level,Taught in English,,https://www.coursera.org/specializations/advanced-digital-transformation-iima,,"What you'll learnStrategies and models to develop advanced digital capabilities that are required to enhance organizational performance and competitiveness in the modern worldModels to conceptualize, plan, and execute a successful transformation required for creating a modern-age digital organization, and ways to communicate these to relevant stakeholdersBest practices and organizational theories to unravel and analyze digital technologies and identify transformations most suitable for an organizationScientific ways to create business models, strategies, and programs that catalyze digitally-enabled products and services, for an existing organization or a new startup",coursera,Recently updated!,3 months at 6 hours a week,Course,,(17 reviews),None,Business,Pankaj Setia
Go Beyond the Numbers: Translate Data into Insights,4.8,Advanced level,Taught in English,,https://www.coursera.org/learn/go-beyond-the-numbers-translate-data-into-insight,,What you'll learnApply the exploratory data analysis (EDA) processExplore the benefits of structuring and cleaning dataInvestigate raw data using PythonCreate data visualizations using Tableau,coursera,Assessments,35 hours (approximately),Course,"34,840",(425 reviews),None,Data Science,Google Career Certificates
"Data Ethics, AI and Responsible Innovation",,,Taught in English,,https://www.coursera.org/learn/data-ethics-ai-and-responsible-innovation,,Details to knowShareable certificateAdd to your LinkedIn profileRecently updated!February 2024Assessments5 assignments,coursera,Recently updated!,,Course,,,None,Data Science,Dr Ewa Luger
Web Applications for Everybody Specialization,4.8,Intermediate level,Taught in English,,https://www.coursera.org/specializations/web-applications,,What you'll learnInstalling your development environmentDeveloping a database application with PHP and MySQLUsing JavaScript to interact with a PHP web appModeling many-to-many relationships,coursera,,2 months at 10 hours a week,Course,"122,235","(5,816 reviews)",None,Computer Science,Charles Russell Severance
Understanding Clinical Research: Behind the Statistics,,,Taught in English,,https://www.coursera.org/learn/clinical-research,,What you'll learnHow to make sense of statistical results presented in the published literature and research.An overview of widely used statistical analysis techniques and how to interpret their results.,coursera,Assessments,,Course,"165,022",,None,Health,Juan H Klopper
